"Date","Time","Location","Area","Road","StartPoint","EndPoint","Temp","Humidity","ACOSD","Legend"
"2021-11-22","12:07","경기","고양시 덕양구","충경로","경기도 고양시 덕양구 행신동 1121","경기도 고양시 덕양구 행신동 835","5","66","28","매우좋음"
"2021-11-22","12:18","경기","고양시 덕양구","지도로","경기도 고양시 덕양구 토당동 890-19","경기도 고양시 덕양구 토당동 902","5","66","46","매우좋음"
"2021-11-22","12:25","경기","고양시 덕양구","화중로","경기도 고양시 덕양구 화정동 1152","경기도 고양시 덕양구 화정동 1037","5","65","35","매우좋음"
"2021-11-22","12:39","경기","고양시 덕양구","백양로","경기도 고양시 덕양구 화정동 1059","경기도 고양시 덕양구 화정동 1141","5","64","51","좋음"
"2021-11-22","13:33","경기","고양시 덕양구","권율대로","경기도 고양시 덕양구 도내동 산 35-1","경기도 고양시 덕양구 신원동 675","4","69","22","매우좋음"
"2021-11-22","13:47","경기","고양시 덕양구","신원2로","경기도 고양시 덕양구 신원동 681","경기도 고양시 덕양구 신원동 673-8","4","68","19","매우좋음"
"2021-11-22","13:55","경기","고양시 덕양구","신원1로","경기도 고양시 덕양구 신원동 676","경기도 고양시 덕양구 신원동 678","4","67","38","매우좋음"
"2021-11-22","14:11","경기","고양시 덕양구","북한산로","서울특별시 은평구 진관동 288-3","경기도 양주시 장흥면 교현리 407-1","3","67","44","매우좋음"
"2021-11-22","14:43","경기","고양시 덕양구","푸른마을로","경기도 고양시 덕양구 고양동 778","경기도 고양시 덕양구 고양동 466","4","63","34","매우좋음"
"2021-11-22","14:55","경기","고양시 덕양구","호국로","","경기도 고양시 덕양구 토당동 122-8","4","60","79","좋음"
"2021-11-22","15:42","경기","고양시 덕양구","호수로","경기도 고양시 덕양구 토당동 282-8","경기도 고양시 일산동구 백석동 503-97","4","65","200","나쁨"
"2021-11-22","11:21","경기","오산시","동부대로","경기도 화성시 방교동 750-406","경기도 오산시 갈곶동 363","7","67","34","매우좋음"
"2021-11-22","11:41","경기","오산시","남부대로","경기도 오산시 고현동 194","경기도 오산시 벌음동 산 25-6","6","69","57","좋음"
"2021-11-22","12:25","경기","오산시","가장로","경기도 오산시 가장동 162-1","경기도 오산시 가수동 289-10","6","64","370","매우나쁨"
"2021-11-22","12:31","경기","오산시","성호대로","경기도 오산시 가수동 300-3","경기도 오산시 부산동 623-2","6","62","99","좋음"
"2021-11-22","12:42","경기","오산시","운암로","경기도 오산시 원동 819","경기도 오산시 부산동 785","6","62","39","매우좋음"
"2021-11-22","12:49","경기","오산시","경기동로","경기도 오산시 부산동 79-7","경기도 오산시 오산동 59-2","7","58","45","매우좋음"
"2021-11-22","13:01","경기","오산시","청학로","경기도 오산시 가수동 298-21","경기도 오산시 수청동 638-4","6","56","70","좋음"
"2021-11-22","13:12","경기","오산시","북삼미로","경기도 오산시 내삼미동 251-2","경기도 오산시 외삼미동 72-2","6","56","59","좋음"
"2021-11-22","13:22","경기","오산시","문시로","경기도 화성시 반송동 270","경기도 오산시 외삼미동 638","7","56","33","매우좋음"
"2021-11-22","13:40","경기","오산시","오산대역로","경기도 오산시 금암동 산 74-1","경기도 오산시 수청동 638-1","6","55","47","매우좋음"
"2021-11-22","13:48","경기","오산시","내삼미로","경기도 오산시 내삼미동 903","경기도 오산시 수청동 17-1","6","56","382","매우나쁨"
"2021-11-22","14:00","경기","오산시","수청로","경기도 오산시 수청동 604-1","경기도 오산시 금암동 546-1","6","56","101","보통"
"2021-11-22","14:14","경기","오산시","경기대로","경기도 오산시 세교동 594","경기도 오산시 갈곶동 233","6","58","36","매우좋음"
"2021-11-22","14:34","경기","오산시","오산로","경기도 오산시 갈곶동 191","경기도 오산시 궐동 575-14","6","59","33","매우좋음"
"2021-11-22","14:53","경기","오산시","궐리사로","경기도 오산시 궐동 715","경기도 오산시 궐동 715","6","57","31","매우좋음"
"2021-11-22","15:00","경기","오산시","수목원로","경기도 오산시 궐동 711","경기도 오산시 세교동 629","5","65","85","좋음"
"2021-11-23","10:31","서울","서초구","강남대로","서울특별시 서초구 잠원동 77-3","서울특별시 서초구 서초동 1376","1","44","93","좋음"
"2021-11-23","10:55","서울","서초구","서운로","서울특별시 서초구 서초동 1376","서울특별시 서초구 서초동 1413","1","43","17","매우좋음"
"2021-11-23","11:11","서울","서초구","사평대로","서울특별시 서초구 반포동 749-35","서울특별시 서초구 방배동 804","1","45","7","매우좋음"
"2021-11-23","11:19","서울","서초구","신반포로","서울특별시 서초구 반포동 1340","서울특별시 서초구 잠원동 99","1","44","8","매우좋음"
"2021-11-23","11:42","서울","서초구","잠원로","서울특별시 강남구 압구정동 394","서울특별시 서초구 반포동 20-19","2","44","11","매우좋음"
"2021-11-23","11:52","서울","서초구","서초중앙로","서울특별시 서초구 반포동 128-9","서울특별시 서초구 서초동 1748-46","2","43","7","매우좋음"
"2021-11-23","12:07","서울","서초구","반포대로","서울특별시 서초구 서초동 1451-130","서울특별시 서초구 반포동 19-2","2","43","3","매우좋음"
"2021-11-23","12:28","서울","서초구","방배로","서울특별시 서초구 방배동 757-4","서울특별시 서초구 방배동 1033-2","2","44","50","매우좋음"
"2021-11-23","12:40","서울","서초구","효령로","서울특별시 서초구 방배동 504-2","서울특별시 강남구 역삼동 805","2","45","17","매우좋음"
"2021-11-23","13:01","서울","서초구","서초대로","서울특별시 서초구 서초동 1373","서울특별시 서초구 서초동 1748-8","3","43","5","매우좋음"
"2021-11-23","13:08","서울","서초구","명달로","서울특별시 서초구 서초동 1748-66","서울특별시 서초구 서초동 1748-51","2","44","14","매우좋음"
"2021-11-23","13:21","서울","서초구","사임당로","서울특별시 서초구 서초동 1748-34","서울특별시 강남구 역삼동 858","3","44","11","매우좋음"
"2021-11-23","13:35","서울","서초구","고무래로","서울특별시 서초구 반포동 120-3","서울특별시 서초구 반포동 122-1","3","44","24","매우좋음"
"2021-11-23","13:56","서울","서초구","동작대로","서울특별시 서초구 방배동 1302","서울특별시 동작구 사당동 588-23","3","45","12","매우좋음"
"2021-11-23","14:11","서울","서초구","남부순환로","서울특별시 동작구 사당동 588-45","서울특별시 강남구 도곡동 958-2","3","45","8","매우좋음"
"2021-11-23","14:24","서울","서초구","논현로","서울특별시 강남구 도곡동 207","서울특별시 서초구 양재동 403","3","44","2","매우좋음"
"2021-11-23","14:29","서울","서초구","양재대로","서울특별시 강남구 개포동 1277","서울특별시 서초구 우면동 382-1","4","44","25","매우좋음"
"2021-11-23","14:36","서울","서초구","태봉로","서울특별시 서초구 우면동 425-4","서울특별시 서초구 우면동 23-13","3","44","13","매우좋음"
"2021-11-23","14:49","서울","서초구","바우뫼로","서울특별시 서초구 우면동 23","서울특별시 서초구 양재동 84-20","3","45","11","매우좋음"
"2021-11-23","14:58","서울","서초구","매헌로","서울특별시 서초구 양재동 238","서울특별시 서초구 양재동 227-6","3","46","21","매우좋음"
"2021-11-23","15:06","서울","서초구","헌릉로","서울특별시 서초구 양재동 238-1","서울특별시 서초구 내곡동 1-1706","3","46","7","매우좋음"
"2021-11-23","10:10","부산","강서구","녹산산업중로","부산광역시 강서구 송정동 1501","부산광역시 강서구 송정동 1679","8","44","11","매우좋음"
"2021-11-23","10:26","부산","강서구","녹산산업북로","부산광역시 강서구 송정동 1687","부산광역시 강서구 송정동 1492","8","43","28","매우좋음"
"2021-11-23","10:40","부산","강서구","녹산산업대로","부산광역시 강서구 송정동 1490","부산광역시 강서구 송정동 1655","8","44","7","매우좋음"
"2021-11-23","13:26","부산","사하구","을숙도대로","부산광역시 사하구 신평동 370-36","부산광역시 사하구 감천동 750-3","10","43","15","매우좋음"
"2021-11-23","13:43","부산","사하구","감천항로","부산광역시 사하구 감천동 769-1","부산광역시 사하구 구평동 472-15","10","42","102","보통"
"2021-11-23","14:13","부산","사하구","감천로","부산광역시 사하구 감천동 824-3","부산광역시 사하구 감천동 296-59","11","41","11","매우좋음"
"2021-11-23","14:19","부산","서구","감천로","부산광역시 서구 암남동 10-18","부산광역시 서구 암남동 263-1","10","42","8","매우좋음"
"2021-11-23","14:35","부산","영도구","태종로","부산광역시 영도구 대교동1가 190-1","부산광역시 영도구 동삼동 1023-1","10","42","36","매우좋음"
"2021-11-23","15:11","부산","영도구","해양로","부산광역시 영도구 동삼동 693-4","부산광역시 영도구 청학동 337","10","44","136","보통"
"2021-11-23","15:38","부산","중구","중앙대로","부산광역시 중구 중앙동4가 91","부산광역시 중구 중앙동6가 31-1","10","42","10","매우좋음"
"2021-11-23","15:49","부산","중구","보수대로","부산광역시 중구 남포동6가 117-1","부산광역시 중구 보수동1가 154","10","41","11","매우좋음"
"2021-11-23","15:56","부산","서구","보수대로","부산광역시 서구 동대신동1가 400","부산광역시 서구 서대신동3가 47-3","10","42","6","매우좋음"
"2021-11-23","16:03","부산","서구","구덕로","부산광역시 서구 동대신동3가 179-1","부산광역시 서구 충무동1가 43-1","10","42","8","매우좋음"
"2021-11-23","10:58","서울","강동구","천호대로","서울특별시 강동구 상일동 359-3","서울특별시 강동구 성내동 62-1","2","52","50","매우좋음"
"2021-11-23","11:16","서울","강동구","성내로","서울특별시 강동구 성내동 62-1","서울특별시 강동구 성내동 435","2","54","17","매우좋음"
"2021-11-23","11:24","서울","강동구","강동대로","서울특별시 강동구 둔촌동 227-7","서울특별시 강동구 성내동 478","2","53","117","보통"
"2021-11-23","11:30","서울","강동구","올림픽로","서울특별시 강동구 성내동 472","서울특별시 강동구 암사동 117-3","2","54","48","매우좋음"
"2021-11-23","11:47","서울","강동구","양재대로","서울특별시 강동구 암사동 414-4","서울특별시 강동구 성내동 450-30","3","52","13","매우좋음"
"2021-11-23","12:06","서울","강동구","동남로","서울특별시 송파구 방이동 431","서울특별시 강동구 고덕동 288-1","3","51","29","매우좋음"
"2021-11-23","12:56","서울","강동구","풍산로","서울특별시 강동구 강일동 671","서울특별시 강동구 강일동 671","3","52","14","매우좋음"
"2021-11-23","12:58","서울","강동구","고덕로","서울특별시 강동구 강일동 671","서울특별시 강동구 암사동 599-2","3","52","25","매우좋음"
"2021-11-23","13:19","서울","강동구","천중로","서울특별시 강동구 천호동 264","서울특별시 강동구 길동 12-5","3","52","65","좋음"
"2021-11-23","13:44","서울","강동구","상일로","서울특별시 강동구 강일동 607-16","서울특별시 강동구 상일동 262","3","54","72","좋음"
"2021-11-23","11:14","경기","평택시","경기대로","경기도 평택시 신장동 505-10","경기도 평택시 합정동 17-1","2","71","64","좋음"
"2021-11-23","12:11","경기","평택시","서동대로","경기도 안성시 공도읍 진사리 633-4","경기도 평택시 용이동 431-5","3","72","84","좋음"
"2021-11-23","12:18","경기","평택시","중앙로","경기도 평택시 용이동 431-5","경기도 평택시 통복동 16-1","2","80","55","좋음"
"2021-11-23","12:40","경기","평택시","만세로","경기도 평택시 비전동 840","경기도 평택시 비전동 1112","2","86","61","좋음"
"2021-11-23","12:52","경기","평택시","평택5로","경기도 평택시 비전동 840-38","경기도 평택시 합정동 976","2","90","65","좋음"
"2021-11-23","10:47","경기","과천시","중앙로","서울특별시 서초구 우면동 624-6","경기도 과천시 갈현동 663","2","54","47","매우좋음"
"2021-11-23","11:02","경기","과천시","별양로","경기도 과천시 원문동 8","경기도 과천시 부림동 56-8","1","57","71","좋음"
"2021-11-23","11:14","경기","과천시","관문로","경기도 과천시 중앙동 92","경기도 과천시 중앙동 64-4","1","55","65","좋음"
"2021-11-23","11:19","경기","과천시","교육원로","경기도 과천시 중앙동 64","경기도 과천시 중앙동 64","1","60","175","나쁨"
"2021-11-23","11:28","경기","과천시","과천대로","경기도 안양시 동안구 관양동 145","경기도 과천시 과천동 539-3","2","57","352","매우나쁨"
"2021-11-23","11:42","경기","과천시","경마공원대로","경기도 과천시 과천동 670-1","경기도 과천시 과천동 355","2","53","194","나쁨"
"2021-11-23","12:37","서울","마포구","월드컵북로","서울특별시 마포구 동교동 155-6","서울특별시 마포구 상암동 1758","3","52","28","매우좋음"
"2021-11-23","12:57","서울","마포구","월드컵로","경기도 고양시 덕양구 덕은동 269-12","서울특별시 마포구 합정동 402","3","52","26","매우좋음"
"2021-11-23","13:11","서울","마포구","독막로","서울특별시 마포구 합정동 402","서울특별시 마포구 도화동 293-5","3","52","14","매우좋음"
"2021-11-23","13:28","서울","마포구","토정로","서울특별시 마포구 마포동 33-18","서울특별시 마포구 합정동 406-5","3","53","35","매우좋음"
"2021-11-23","13:43","서울","마포구","양화로","서울특별시 마포구 합정동 402","서울특별시 마포구 동교동 191-2","3","53","41","매우좋음"
"2021-11-23","13:51","서울","마포구","신촌로","서울특별시 서대문구 창천동 516","서울특별시 마포구 아현동 354-23","4","52","54","좋음"
"2021-11-23","14:08","서울","마포구","마포대로","서울특별시 마포구 아현동 610-1","서울특별시 마포구 공덕동 423-29","3","52","74","좋음"
"2021-11-23","14:12","서울","마포구","백범로","서울특별시 마포구 공덕동 237-9","서울특별시 마포구 노고산동 31-213","3","53","59","좋음"
"2021-11-23","14:23","서울","마포구","대흥로","서울특별시 마포구 대흥동 3-63","서울특별시 마포구 신수동 445-34","3","53","38","매우좋음"
"2021-11-23","14:47","서울","마포구","만리재로","서울특별시 마포구 공덕동 256-7","서울특별시 마포구 공덕동 1-1","3","54","30","매우좋음"
"2021-11-23","15:02","서울","마포구","서강로","서울특별시 마포구 노고산동 31-123","서울특별시 마포구 창전동 234","4","53","22","매우좋음"
"2021-11-23","15:10","서울","마포구","창전로","서울특별시 마포구 신정동 27-1","서울특별시 마포구 신수동 68-4","3","55","20","매우좋음"
"2021-11-23","15:24","서울","마포구","잔다리로","서울특별시 마포구 서교동 406","서울특별시 마포구 성산동 245-23","4","55","35","매우좋음"
"2021-11-23","15:42","서울","마포구","성산로","서울특별시 마포구 성산동 206-14","서울특별시 마포구 성산동 117-1","4","56","24","매우좋음"
"2021-11-23","15:53","서울","마포구","동교로","서울특별시 마포구 연남동 222-2","서울특별시 마포구 망원동 213-5","4","56","45","매우좋음"
"2021-11-23","16:24","서울","마포구","성암로","서울특별시 마포구 성산동 119-2","서울특별시 마포구 상암동 1695","3","59","24","매우좋음"
"2021-11-23","16:46","서울","마포구","증산로","서울특별시 마포구 상암동 1177-1","서울특별시 마포구 상암동 487-358","5","57","309","매우나쁨"
"2021-11-24","10:34","서울","광진구","아차산로","경기도 구리시 아천동 산 42-5","서울특별시 광진구 화양동 6-3","5","47","12","매우좋음"
"2021-11-24","10:51","서울","광진구","능동로","서울특별시 광진구 화양동 6-3","서울특별시 광진구 중곡동 298-1","5","48","23","매우좋음"
"2021-11-24","11:03","서울","광진구","용마산로","서울특별시 광진구 중곡동 298-1","서울특별시 광진구 중곡동 272-14","6","48","17","매우좋음"
"2021-11-24","11:16","서울","광진구","긴고랑로","서울특별시 광진구 중곡동 263-1","서울특별시 광진구 중곡동 278-1","6","47","61","좋음"
"2021-11-24","11:30","서울","광진구","동일로","서울특별시 광진구 중곡동 587-1","서울특별시 성동구 성수동2가 231-24","7","47","8","매우좋음"
"2021-11-24","11:46","서울","광진구","뚝섬로","서울특별시 광진구 자양동 203-22","서울특별시 광진구 구의동 607","8","48","32","매우좋음"
"2021-11-24","12:00","서울","광진구","구의강변로","서울특별시 광진구 구의동 213-16","서울특별시 광진구 자양동 735","7","49","61","좋음"
"2021-11-24","12:10","서울","광진구","자양로","서울특별시 광진구 자양동 744-1","서울특별시 광진구 구의동 111","8","49","10","매우좋음"
"2021-11-24","12:25","서울","광진구","천호대로","서울특별시 성동구 송정동 99-52","서울특별시 광진구 광장동 218-7","9","49","12","매우좋음"
"2021-11-24","12:41","서울","광진구","광나루로","서울특별시 광진구 광장동 572-2","서울특별시 광진구 군자동 355-9","9","49","8","매우좋음"
"2021-11-24","12:51","서울","성동구","광나루로","서울특별시 성동구 송정동 80-1","서울특별시 성동구 성수동1가 685-369","10","50","10","매우좋음"
"2021-11-24","13:05","서울","성동구","독서당로","서울특별시 성동구 옥수동 204-7","서울특별시 성동구 응봉동 10-115","9","52","20","매우좋음"
"2021-11-24","13:15","서울","성동구","고산자로","서울특별시 성동구 행당동 128-511","서울특별시 성동구 마장동 474-28","9","53","4","매우좋음"
"2021-11-24","13:27","서울","성동구","살곶이길","서울특별시 성동구 마장동 474-28","서울특별시 성동구 행당동 33","10","52","69","좋음"
"2021-11-24","13:50","서울","성동구","마장로","서울특별시 동대문구 답십리동 524-1","서울특별시 성동구 상왕십리동 183-3","10","53","11","매우좋음"
"2021-11-24","14:02","서울","성동구","난계로","서울특별시 중구 황학동 758","서울특별시 성동구 금호동1가 580-1","9","54","26","매우좋음"
"2021-11-24","14:12","서울","성동구","행당로","서울특별시 성동구 금호동1가 122-1","서울특별시 성동구 행당동 318-23","9","56","20","매우좋음"
"2021-11-24","14:30","서울","성동구","왕십리로","서울특별시 성동구 상왕십리동 810","서울특별시 성동구 성수동1가 656-1692","9","56","72","좋음"
"2021-11-24","14:49","서울","성동구","동일로","서울특별시 광진구 자양동 236-189","서울특별시 광진구 군자동 463-13","10","55","43","매우좋음"
"2021-11-24","15:05","서울","성동구","천호대로","서울특별시 동대문구 장안동 472-1","서울특별시 성동구 용답동 175-4","10","53","8","매우좋음"
"2021-11-24","09:57","부산","기장군","산단로","부산광역시 기장군 정관읍 예림리 1088","부산광역시 기장군 정관읍 모전리 784","9","52","232","매우나쁨"
"2021-11-24","11:02","부산","금정구","중앙대로","부산광역시 금정구 두구동 1301-11","부산광역시 금정구 장전동 647-1","11","44","21","매우좋음"
"2021-11-24","11:24","부산","동래구","중앙대로","부산광역시 금정구 장전동 647-1","부산광역시 동래구 온천동 1750-1","11","41","9","매우좋음"
"2021-11-24","12:50","부산","동래구","충렬대로","부산광역시 동래구 온천동 1470","부산광역시 동래구 안락동 51-3","13","39","12","매우좋음"
"2021-11-24","13:03","부산","해운대구","해운대로","부산광역시 해운대구 재송동 1232","부산광역시 해운대구 송정동 447","13","40","13","매우좋음"
"2021-11-24","14:19","부산","기장군","반송로","부산광역시 기장군 기장읍 동부리 13-4","부산광역시 기장군 철마면 고촌리 529-6","13","38","19","매우좋음"
"2021-11-24","14:33","부산","해운대구","반송로","부산광역시 기장군 철마면 고촌리 528-7","부산광역시 해운대구 석대동 544-5","14","38","72","좋음"
"2021-11-24","14:47","부산","동래구","반송로","부산광역시 금정구 서동 241","부산광역시 동래구 안락동 473","14","37","10","매우좋음"
"2021-11-24","15:01","부산","수영구","좌수영로","부산광역시 연제구 연산동 2175-7","부산광역시 수영구 수영동 438-5","14","39","10","매우좋음"
"2021-11-24","15:10","부산","수영구","수영로","부산광역시 수영구 수영동 533-3","부산광역시 수영구 남천동 78","14","39","17","매우좋음"
"2021-11-24","10:33","서울","동대문구","회기로","서울특별시 동대문구 회기동 77-42","서울특별시 성북구 종암동 30-110","5","58","10","매우좋음"
"2021-11-24","10:40","서울","동대문구","안암로","서울특별시 성북구 종암동 29-18","서울특별시 성북구 보문동7가 119-1","6","59","10","매우좋음"
"2021-11-24","10:47","서울","동대문구","왕산로","서울특별시 동대문구 신설동 76-90","서울특별시 동대문구 회기동 67-7","6","59","22","매우좋음"
"2021-11-24","11:00","서울","동대문구","이문로","서울특별시 동대문구 회기동 67-7","서울특별시 동대문구 이문동 251-1","6","59","9","매우좋음"
"2021-11-24","11:08","서울","동대문구","한천로","서울특별시 동대문구 이문동 209-1","서울특별시 동대문구 장안동 245-13","6","59","16","매우좋음"
"2021-11-24","11:21","서울","동대문구","황물로","서울특별시 동대문구 답십리동 952-2","서울특별시 동대문구 전농동 670","7","59","29","매우좋음"
"2021-11-24","11:31","서울","동대문구","답십리로","서울특별시 동대문구 전농동 643-1","서울특별시 동대문구 장안동 473-4","7","60","55","좋음"
"2021-11-24","11:43","서울","동대문구","사가정로","서울특별시 동대문구 장안동 473-1","서울특별시 동대문구 답십리동 549-2","8","60","11","매우좋음"
"2021-11-24","11:56","서울","동대문구","서울시립대로","서울특별시 동대문구 답십리동 524-1","서울특별시 동대문구 전농동 124-64","8","59","18","매우좋음"
"2021-11-24","12:11","서울","동대문구","홍릉로","서울특별시 동대문구 청량리동 산 4-2","서울특별시 동대문구 청량리동 819","8","61","15","매우좋음"
"2021-11-24","12:17","서울","동대문구","망우로","서울특별시 동대문구 휘경동 336-10","서울특별시 동대문구 휘경동 34-6","9","61","9","매우좋음"
"2021-11-24","12:27","서울","동대문구","장안벚꽃로","서울특별시 동대문구 휘경동 43-257","서울특별시 동대문구 장안동 473-7","9","63","13","매우좋음"
"2021-11-24","12:35","서울","동대문구","천호대로","서울특별시 동대문구 장안동 480-18","서울특별시 동대문구 신설동 92-34","10","66","11","매우좋음"
"2021-11-24","12:55","서울","동대문구","무학로","서울특별시 동대문구 용두동 747","서울특별시 동대문구 용두동 255-60","10","67","13","매우좋음"
"2021-11-24","13:08","서울","동대문구","고산자로","서울특별시 동대문구 용두동 47-1","서울특별시 동대문구 제기동 136-207","10","67","22","매우좋음"
"2021-11-24","13:38","서울","동대문구","제기로","서울특별시 동대문구 제기동 142-21","서울특별시 동대문구 청량리동 34","10","69","26","매우좋음"
"2021-11-24","13:45","서울","동대문구","전농로","서울특별시 동대문구 전농동 620-67","서울특별시 동대문구 답십리동 524-1","10","70","13","매우좋음"
"2021-11-24","13:59","서울","동대문구","장한로","서울특별시 성동구 용답동 224-3","서울특별시 동대문구 장안동 469-1","10","73","31","매우좋음"
"2021-11-24","14:12","서울","동대문구","한천로58길","서울특별시 동대문구 이문동 94-8","서울특별시 성북구 석관동 38-1","10","72","9","매우좋음"
"2021-11-24","15:03","서울","강서구","화곡로","서울특별시 강서구 가양동 14-84","서울특별시 강서구 화곡동 1089-60","10","74","26","매우좋음"
"2021-11-24","15:19","서울","강서구","가로공원로","서울특별시 양천구 신월동 263","서울특별시 강서구 화곡동 662-10","10","77","37","매우좋음"
"2021-11-24","15:24","서울","강서구","강서로","서울특별시 강서구 화곡동 662-10","서울특별시 강서구 가양동 1457-6","10","76","63","좋음"
"2021-11-24","15:57","서울","강서구","허준로","서울특별시 강서구 가양동 1458-12","서울특별시 강서구 가양동 1484-6","10","78","49","매우좋음"
"2021-11-24","16:09","서울","강서구","등촌로","서울특별시 강서구 등촌동 505-3","서울특별시 강서구 화곡동 939-4","11","77","18","매우좋음"
"2021-11-24","16:15","서울","강서구","국회대로","서울특별시 강서구 화곡동 782-24","서울특별시 양천구 신월동 834","11","76","46","매우좋음"
"2021-11-24","11:47","경기","평택시","평남로","경기도 평택시 합정동 289-8","경기도 평택시 동삭동 746","7","83","73","좋음"
"2021-11-24","12:10","경기","평택시","비전2로","경기도 평택시 비전동 706-8","경기도 평택시 비전동 1122","7","82","120","보통"
"2021-11-24","12:16","경기","평택시","평택4로","경기도 평택시 비전동 840","경기도 평택시 합정동 839","7","81","93","좋음"
"2021-11-24","12:24","경기","평택시","평택로","경기도 평택시 합정동 860-10","경기도 평택시 세교동 443-48","8","83","149","보통"
"2021-11-24","12:56","경기","평택시","원평로","경기도 평택시 통복동 124-15","경기도 평택시 군문동 362","8","81","323","매우나쁨"
"2021-11-24","13:03","경기","평택시","안정로","경기도 평택시 팽성읍 객사리 236-13","경기도 평택시 팽성읍 안정리 129-4","8","85","79","좋음"
"2021-11-24","13:17","경기","평택시","추팔산단로","경기도 평택시 팽성읍 남산리 80-82","경기도 평택시 팽성읍 추팔리 417","9","84","261","매우나쁨"
"2021-11-24","14:39","경기","평택시","동삭로","경기도 평택시 신대동 453-5","경기도 평택시 칠원동 535","8","91","36","매우좋음"
"2021-11-24","10:54","경기","용인시 수지구","수지로","경기도 용인시 수지구 상현동 790-18","경기도 용인시 수지구 동천동 325-441","5","64","25","매우좋음"
"2021-11-24","11:12","경기","용인시 수지구","신수로","경기도 용인시 수지구 동천동 213-1","경기도 용인시 기흥구 보정동 290-19","6","63","14","매우좋음"
"2021-11-24","11:17","경기","용인시 기흥구","신수로","경기도 용인시 기흥구 보정동 472","경기도 용인시 기흥구 보정동 1019-822","7","61","9","매우좋음"
"2021-11-24","12:19","경기","용인시 기흥구","용구대로","경기도 용인시 기흥구 신갈동 123-2","경기도 용인시 기흥구 보정동 1340","7","72","18","매우좋음"
"2021-11-24","12:30","경기","용인시 수지구","용구대로","경기도 용인시 기흥구 보정동 1339","경기도 용인시 수지구 죽전동 921","7","70","13","매우좋음"
"2021-11-24","12:43","경기","용인시 수지구","현암로","경기도 용인시 수지구 죽전동 885-1","경기도 용인시 수지구 죽전동 1398","7","75","5","매우좋음"
"2021-11-24","12:52","경기","용인시 수지구","죽전로","경기도 용인시 수지구 죽전동 1397","경기도 용인시 기흥구 보정동 1353","6","83","7","매우좋음"
"2021-11-24","13:05","경기","용인시 기흥구","보정로","경기도 용인시 기흥구 보정동 1361","경기도 용인시 기흥구 보정동 1361","6","88","53","좋음"
"2021-11-24","13:14","경기","용인시 수지구","포은대로","경기도 용인시 수지구 죽전동 1003-344","경기도 용인시 수지구 상현동 351-24","6","92","49","매우좋음"
"2021-11-24","13:43","경기","용인시 수지구","상현로","경기도 용인시 수지구 상현동 790-18","경기도 용인시 수지구 상현동 80","7","95","9","매우좋음"
"2021-11-25","10:45","경기","광주시","태재로","경기도 광주시 오포읍 신현리 709-18","경기도 광주시 오포읍 능평리 420-2","8","48","75","좋음"
"2021-11-25","11:10","경기","광주시","포돌이로","경기도 광주시 탄벌동 505-7","경기도 광주시 탄벌동 53-3","9","48","127","보통"
"2021-11-25","11:18","경기","광주시","경안로","경기도 광주시 탄벌동 42-6","경기도 광주시 역동 산 15","9","48","225","매우나쁨"
"2021-11-25","11:27","경기","광주시","광주대로","경기도 광주시 역동 218-5","경기도 광주시 송정동 529","10","47","102","보통"
"2021-11-25","11:38","경기","광주시","회안대로","경기도 광주시 송정동 429-16","경기도 광주시 탄벌동 11-25","10","46","75","좋음"
"2021-11-25","11:42","경기","광주시","파발로","경기도 광주시 탄벌동 699-1","경기도 광주시 경안동 441-1","10","45","108","보통"
"2021-11-25","11:48","경기","광주시","경안천로","","","11","44","23","매우좋음"
"2021-11-25","12:06","경기","광주시","경충대로","경기도 광주시 쌍령동 97-1","경기도 광주시 초월읍 대쌍령리 472","10","42","25","매우좋음"
"2021-11-25","12:25","경기","광주시","광여로","","","10","44","132","보통"
"2021-11-25","13:18","경기","이천시","서동대로","경기도 이천시 장호원읍 진암리 700-2","경기도 이천시 장호원읍 진암리 765","10","47","53","좋음"
"2021-11-25","13:59","경기","이천시","경충대로","경기도 이천시 부발읍 가산리 769","경기도 이천시 중리동 469-2","11","42","54","좋음"
"2021-11-25","14:14","경기","이천시","이섭대천로","경기도 이천시 중리동 469-2","경기도 이천시 호법면 단천리 산 1-2","11","42","55","좋음"
"2021-11-25","14:35","경기","이천시","프리미엄아울렛로","경기도 이천시 호법면 단천리 32-1","경기도 이천시 마장면 표교리 542","11","42","27","매우좋음"
"2021-11-25","14:53","경기","이천시","남정로","경기도 이천시 신둔면 수광리 산 29-1","경기도 이천시 신둔면 남정리 159-6","11","40","33","매우좋음"
"2021-11-25","15:00","경기","이천시","증신로","경기도 이천시 신둔면 도암리 550-11","경기도 이천시 안흥동 109-1","10","40","46","매우좋음"
"2021-11-25","15:19","경기","이천시","구만리로","경기도 이천시 부발읍 마암리 90-2","경기도 이천시 증일동 89-9","11","38","71","좋음"
"2021-11-25","15:40","경기","이천시","애련정로","경기도 이천시 증포동 157-9","경기도 이천시 창전동 479","10","39","93","좋음"
"2021-11-25","10:42","부산","부산진구","백양대로","부산광역시 부산진구 개금동 447-19","부산광역시 부산진구 부암동 207-19","14","57","5","매우좋음"
"2021-11-25","11:00","부산","부산진구","중앙대로","부산광역시 부산진구 범천동 948-4","부산광역시 부산진구 양정동 228-7","14","57","11","매우좋음"
"2021-11-25","11:32","부산","부산진구","전포대로","부산광역시 부산진구 전포동 380-1","부산광역시 부산진구 전포동 873","15","54","12","매우좋음"
